Drug1Name Drug1DBID Drug2Name Drug2DBID Description
Amitriptyline	DB00321	Butorphanol	DB00611	The risk or severity of adverse effects can be increased when Butorphanol is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Cabazitaxel	DB06772	The serum concentration of Cabazitaxel can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Cabergoline	DB00248	The risk or severity of adverse effects can be increased when Cabergoline is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Caffeine	DB00201	The serum concentration of Caffeine can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Camptothecin	DB04690	The serum concentration of Camptothecin can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Canagliflozin	DB08907	The serum concentration of Canagliflozin can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Candesartan	DB00796	The serum concentration of Amitriptyline can be increased when it is combined with Candesartan.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Candoxatril	DB00616	The serum concentration of Amitriptyline can be increased when it is combined with Candoxatril.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Candoxatrilat	DB11623	The serum concentration of Amitriptyline can be increased when it is combined with Candoxatrilat.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Capecitabine	DB01101	The metabolism of Amitriptyline can be decreased when combined with Capecitabine.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Captopril	DB01197	The serum concentration of Amitriptyline can be increased when it is combined with Captopril.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Carbamazepine	DB00564	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	the metabolism of drug1 can be increased when combined with drug2.
Amitriptyline	DB00321	Carbinoxamine	DB00748	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Carbinoxamine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Carfentanil	DB01535	The risk or severity of adverse effects can be increased when Carfentanil is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Carfilzomib	DB08889	The serum concentration of Carfilzomib can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Cariprazine	DB06016	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Cariprazine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Carisoprodol	DB00395	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Carisoprodol.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Caroxazone	DB09254	Caroxazone may increase the serotonergic activities of Amitriptyline.	drug2 may increase the serotonergic activities of drug1.
Amitriptyline	DB00321	Carvedilol	DB01136	The serum concentration of Amitriptyline can be increased when it is combined with Carvedilol.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Caspofungin	DB00520	The serum concentration of Amitriptyline can be increased when it is combined with Caspofungin.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Celecoxib	DB00482	The metabolism of Amitriptyline can be decreased when combined with Celecoxib.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Celiprolol	DB04846	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Celiprolol.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Ceritinib	DB09063	The serum concentration of Amitriptyline can be increased when it is combined with Ceritinib.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Cerivastatin	DB00439	The serum concentration of Cerivastatin can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Cetirizine	DB00341	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Cetirizine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Chloral hydrate	DB01563	The risk or severity of adverse effects can be increased when Chloral hydrate is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Chloramphenicol	DB00446	The metabolism of Amitriptyline can be decreased when combined with Chloramphenicol.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Chlordiazepoxide	DB00475	The risk or severity of adverse effects can be increased when Chlordiazepoxide is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Chlormezanone	DB01178	The risk or severity of adverse effects can be increased when Chlormezanone is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Chloroprocaine	DB01161	The risk or severity of adverse effects can be increased when Chloroprocaine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Chloroquine	DB00608	Amitriptyline may increase the QTc-prolonging activities of Chloroquine.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Chlorphenamine	DB01114	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Chlorphenamine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Chlorphentermine	DB01556	Amitriptyline may increase the stimulatory activities of Chlorphentermine.	drug1 may increase the stimulatory activities of drug2.
Amitriptyline	DB00321	Chlorpromazine	DB00477	Amitriptyline may increase the QTc-prolonging activities of Chlorpromazine.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Chlorpropamide	DB00672	The serum concentration of Amitriptyline can be increased when it is combined with Chlorpropamide.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Chlorprothixene	DB01239	The serum concentration of Amitriptyline can be increased when it is combined with Chlorprothixene.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Chlorzoxazone	DB00356	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Chlorzoxazone.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Cholecalciferol	DB00169	The metabolism of Amitriptyline can be decreased when combined with Cholecalciferol.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Cholesterol	DB04540	The serum concentration of Amitriptyline can be increased when it is combined with Cholesterol.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Cholic Acid	DB02659	The serum concentration of Amitriptyline can be decreased when it is combined with Cholic Acid.	the serum concentration of drug1 can be decreased when it is combined with drug2.
Amitriptyline	DB00321	Chymostatin	DB01683	The serum concentration of Amitriptyline can be increased when it is combined with Chymostatin.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Cilastatin	DB01597	The serum concentration of Amitriptyline can be increased when it is combined with Cilastatin.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Cilazapril	DB01340	The serum concentration of Amitriptyline can be increased when it is combined with Cilazapril.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Cilostazol	DB01166	The serum concentration of Cilostazol can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Cimetidine	DB00501	The metabolism of Amitriptyline can be decreased when combined with Cimetidine.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Cinacalcet	DB01012	The serum concentration of Amitriptyline can be increased when it is combined with Cinacalcet.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Cinchocaine	DB00527	The risk or severity of adverse effects can be increased when Cinchocaine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Ciprofloxacin	DB00537	Amitriptyline may increase the QTc-prolonging activities of Ciprofloxacin.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Cirazoline	DB09202	Amitriptyline may increase the vasopressor activities of Cirazoline.	drug1 may increase the vasopressor activities of drug2.
Amitriptyline	DB00321	Cisapride	DB00604	Amitriptyline may increase the arrhythmogenic activities of Cisapride.	drug1 may increase the arrhythmogenic activities of drug2.
Amitriptyline	DB00321	Cisplatin	DB00515	The serum concentration of Cisplatin can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Citalopram	DB00215	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Citalopram.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Clarithromycin	DB01211	The metabolism of Amitriptyline can be decreased when combined with Clarithromycin.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Clemastine	DB00283	The metabolism of Amitriptyline can be decreased when combined with Clemastine.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Clenbuterol	DB01407	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Clenbuterol.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Clidinium	DB00771	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Clidinium.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Clobazam	DB00349	The serum concentration of Clobazam can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Clofazimine	DB00845	The serum concentration of Amitriptyline can be increased when it is combined with Clofazimine.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	clomethiazole	DB06470	The risk or severity of adverse effects can be increased when clomethiazole is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Clomifene	DB00882	The serum concentration of Clomifene can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Clomipramine	DB01242	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Clomipramine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Clonazepam	DB01068	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Clonazepam.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Clonidine	DB00575	Amitriptyline may decrease the antihypertensive activities of Clonidine.	drug1 may decrease the antihypertensive activities of drug2.
Amitriptyline	DB00321	Clopidogrel	DB00758	The metabolism of Amitriptyline can be decreased when combined with Clopidogrel.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Clorazepate	DB00628	The risk or severity of adverse effects can be increased when Clorazepate is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Clotrimazole	DB00257	The metabolism of Amitriptyline can be decreased when combined with Clotrimazole.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Clozapine	DB00363	Amitriptyline may increase the QTc-prolonging activities of Clozapine.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Cobicistat	DB09065	The serum concentration of Amitriptyline can be increased when it is combined with Cobicistat.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Cobimetinib	DB05239	The serum concentration of Cobimetinib can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Cocaine	DB00907	The metabolism of Amitriptyline can be decreased when combined with Cocaine.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Codeine	DB00318	The risk or severity of adverse effects can be increased when Codeine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Colchicine	DB01394	The serum concentration of Colchicine can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Colforsin	DB02587	The serum concentration of Amitriptyline can be increased when it is combined with Colforsin.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Conivaptan	DB00872	The serum concentration of Amitriptyline can be increased when it is combined with Conivaptan.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Conjugated Equine Estrogens	DB00286	The serum concentration of Conjugated Equine Estrogens can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Crizotinib	DB08865	Amitriptyline may increase the QTc-prolonging activities of Crizotinib.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Cyamemazine	DB09000	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Cyamemazine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Cyclizine	DB01176	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Cyclizine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Cyclobenzaprine	DB00924	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Cyclobenzaprine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Cyclophosphamide	DB00531	The serum concentration of Amitriptyline can be increased when it is combined with Cyclophosphamide.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Cyclosporine	DB00091	The metabolism of Amitriptyline can be decreased when combined with Cyclosporine.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Cyproheptadine	DB00434	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Cyproheptadine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Cyproterone acetate	DB04839	The serum concentration of Amitriptyline can be decreased when it is combined with Cyproterone acetate.	the serum concentration of drug1 can be decreased when it is combined with drug2.
Amitriptyline	DB00321	Dabigatran etexilate	DB06695	The serum concentration of the active metabolites of Dabigatran etexilate can be increased when Dabigatran etexilate is used in combination with Amitriptyline.	the serum concentration of the active metabolites of drug2 can be increased when drug2 is used in combination with drug1.
Amitriptyline	DB00321	Dabrafenib	DB08912	The serum concentration of Amitriptyline can be decreased when it is combined with Dabrafenib.	the serum concentration of drug1 can be decreased when it is combined with drug2.
Amitriptyline	DB00321	Daclatasvir	DB09102	The serum concentration of Amitriptyline can be increased when it is combined with Daclatasvir.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Dactinomycin	DB00970	The serum concentration of Amitriptyline can be increased when it is combined with Dactinomycin.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Dantrolene	DB01219	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Dantrolene.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Dapagliflozin	DB06292	The serum concentration of Dapagliflozin can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Dapiprazole	DB00298	The risk or severity of adverse effects can be increased when Dapiprazole is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dapoxetine	DB04884	The risk or severity of adverse effects can be increased when Dapoxetine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Darifenacin	DB00496	The metabolism of Amitriptyline can be decreased when combined with Darifenacin.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Darunavir	DB01264	The serum concentration of Amitriptyline can be increased when it is combined with Darunavir.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Dasatinib	DB01254	The serum concentration of Amitriptyline can be increased when it is combined with Dasatinib.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Daunorubicin	DB00694	The serum concentration of Amitriptyline can be decreased when it is combined with Daunorubicin.	the serum concentration of drug1 can be decreased when it is combined with drug2.
Amitriptyline	DB00321	Debrisoquin	DB04840	The serum concentration of Debrisoquin can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Deferasirox	DB01609	The serum concentration of Amitriptyline can be decreased when it is combined with Deferasirox.	the serum concentration of drug1 can be decreased when it is combined with drug2.
Amitriptyline	DB00321	Delavirdine	DB00705	The metabolism of Amitriptyline can be decreased when combined with Delavirdine.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	deramciclane	DB06512	The risk or severity of adverse effects can be increased when deramciclane is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Desflurane	DB01189	The risk or severity of adverse effects can be increased when Desflurane is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Desipramine	DB01151	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Desipramine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Desloratadine	DB00967	The serum concentration of Amitriptyline can be increased when it is combined with Desloratadine.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Desmopressin	DB00035	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Desmopressin.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Desvenlafaxine	DB06700	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Desvenlafaxine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Detomidine	DB11556	The risk or severity of adverse effects can be increased when Detomidine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dexamethasone	DB01234	The serum concentration of Amitriptyline can be decreased when it is combined with Dexamethasone.	the serum concentration of drug1 can be decreased when it is combined with drug2.
Amitriptyline	DB00321	Dexbrompheniramine	DB00405	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Dexbrompheniramine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Dexmedetomidine	DB00633	Amitriptyline may decrease the antihypertensive activities of Dexmedetomidine.	drug1 may decrease the antihypertensive activities of drug2.
Amitriptyline	DB00321	Dexmethylphenidate	DB06701	The risk or severity of adverse effects can be increased when Dexmethylphenidate is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dextroamphetamine	DB01576	Amitriptyline may increase the stimulatory activities of Dextroamphetamine.	drug1 may increase the stimulatory activities of drug2.
Amitriptyline	DB00321	Dextromethorphan	DB00514	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Dextromethorphan.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Dextromoramide	DB01529	The risk or severity of adverse effects can be increased when Dextromoramide is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dextropropoxyphene	DB00647	The risk or severity of adverse effects can be increased when Dextropropoxyphene is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dezocine	DB01209	The risk or severity of adverse effects can be increased when Dezocine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Diazepam	DB00829	The serum concentration of Diazepam can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Diclofenac	DB00586	The serum concentration of Amitriptyline can be increased when it is combined with Diclofenac.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Dicoumarol	DB00266	Amitriptyline may increase the anticoagulant activities of Dicoumarol.	drug1 may increase the anticoagulant activities of drug2.
Amitriptyline	DB00321	Diethylpropion	DB00937	Amitriptyline may increase the stimulatory activities of Diethylpropion.	drug1 may increase the stimulatory activities of drug2.
Amitriptyline	DB00321	Diethylstilbestrol	DB00255	The serum concentration of Diethylstilbestrol can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Difenoxin	DB01501	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Difenoxin.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Digitoxin	DB01396	The serum concentration of Digitoxin can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Digoxin	DB00390	The serum concentration of Amitriptyline can be decreased when it is combined with Digoxin.	the serum concentration of drug1 can be decreased when it is combined with drug2.
Amitriptyline	DB00321	Dihydrocodeine	DB01551	The risk or severity of adverse effects can be increased when Dihydrocodeine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dihydroergotamine	DB00320	Amitriptyline may decrease the antihypertensive activities of Dihydroergotamine.	drug1 may decrease the antihypertensive activities of drug2.
Amitriptyline	DB00321	Dihydroetorphine	DB01450	The risk or severity of adverse effects can be increased when Dihydroetorphine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dihydromorphine	DB01565	The risk or severity of adverse effects can be increased when Dihydromorphine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dihydrotestosterone	DB02901	The serum concentration of Dihydrotestosterone can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Diltiazem	DB00343	The metabolism of Amitriptyline can be decreased when combined with Diltiazem.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Dimenhydrinate	DB00985	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Dimenhydrinate.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Diphenhydramine	DB01075	The metabolism of Amitriptyline can be decreased when combined with Diphenhydramine.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Diphenoxylate	DB01081	The risk or severity of adverse effects can be increased when Diphenoxylate is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dipivefrin	DB00449	Amitriptyline may decrease the antihypertensive activities of Dipivefrin.	drug1 may decrease the antihypertensive activities of drug2.
Amitriptyline	DB00321	Dipyridamole	DB00975	The serum concentration of Amitriptyline can be increased when it is combined with Dipyridamole.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Disopyramide	DB00280	Amitriptyline may increase the QTc-prolonging activities of Disopyramide.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Disulfiram	DB00822	The metabolism of Amitriptyline can be decreased when combined with Disulfiram.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Dobutamine	DB00841	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Dobutamine.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Docetaxel	DB01248	The serum concentration of Docetaxel can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Dofetilide	DB00204	Amitriptyline may increase the QTc-prolonging activities of Dofetilide.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Dolasetron	DB00757	Amitriptyline may increase the QTc-prolonging activities of Dolasetron.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Domperidone	DB01184	Amitriptyline may increase the QTc-prolonging activities of Domperidone.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Doramectin	DB11400	The risk or severity of adverse effects can be increased when Doramectin is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Doxazosin	DB00590	The serum concentration of Amitriptyline can be increased when it is combined with Doxazosin.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Doxepin	DB01142	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Doxepin.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Doxorubicin	DB00997	The serum concentration of Doxorubicin can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Doxorubicin	DB00997	The serum concentration of Amitriptyline can be decreased when it is combined with Doxorubicin.	the serum concentration of drug1 can be decreased when it is combined with drug2.
Amitriptyline	DB00321	Doxycycline	DB00254	The metabolism of Amitriptyline can be decreased when combined with Doxycycline.	the metabolism of drug1 can be decreased when combined with drug2.
Amitriptyline	DB00321	Doxylamine	DB00366	Doxylamine may increase the central nervous system depressant (CNS depressant) activities of Amitriptyline.	drug2 may increase the central nervous system depressant (cns depressant) activities of drug1.
Amitriptyline	DB00321	DPDPE	DB08861	The risk or severity of adverse effects can be increased when DPDPE is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Dronabinol	DB00470	Dronabinol may increase the central nervous system depressant (CNS depressant) activities of Amitriptyline.	drug2 may increase the central nervous system depressant (cns depressant) activities of drug1.
Amitriptyline	DB00321	Dronedarone	DB04855	Amitriptyline may increase the QTc-prolonging activities of Dronedarone.	drug1 may increase the qtc-prolonging activities of drug2.
Amitriptyline	DB00321	Droperidol	DB00450	Droperidol may increase the central nervous system depressant (CNS depressant) activities of Amitriptyline.	drug2 may increase the central nervous system depressant (cns depressant) activities of drug1.
Amitriptyline	DB00321	Drotebanol	DB01547	The risk or severity of adverse effects can be increased when Drotebanol is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Droxidopa	DB06262	Amitriptyline may decrease the antihypertensive activities of Droxidopa.	drug1 may decrease the antihypertensive activities of drug2.
Amitriptyline	DB00321	Duloxetine	DB00476	Duloxetine may increase the serotonergic activities of Amitriptyline.	drug2 may increase the serotonergic activities of drug1.
Amitriptyline	DB00321	Dyclonine	DB00645	The risk or severity of adverse effects can be increased when Dyclonine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Ecabet	DB05265	The serum concentration of Amitriptyline can be increased when it is combined with Ecabet.	the serum concentration of drug1 can be increased when it is combined with drug2.
Amitriptyline	DB00321	Ecgonine	DB01525	The risk or severity of adverse effects can be increased when Ecgonine is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	ECGONINE METHYL ESTER	DB04688	The risk or severity of adverse effects can be increased when ECGONINE METHYL ESTER is combined with Amitriptyline.	the risk or severity of adverse effects can be increased when drug2 is combined with drug1.
Amitriptyline	DB00321	Ecopipam	DB12273	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Ecopipam.	the risk or severity of adverse effects can be increased when drug1 is combined with drug2.
Amitriptyline	DB00321	Edoxaban	DB09075	The serum concentration of Edoxaban can be increased when it is combined with Amitriptyline.	the serum concentration of drug2 can be increased when it is combined with drug1.
Amitriptyline	DB00321	Efavirenz	DB00625	The serum concentration of Amitriptyline can be decreased when it is combined with Efavirenz.	the serum concentration of drug1 can be decreased when it is combined with drug2.
